N/A,META,,,,,SUMMARY,,,PLACE,,,,,,,,,,,,,,,,,,,,,ECONOMY,,,,,,,,,,,,,,,,,,,,,COMMUNITY,,,,,,,,,,,,,,,,,,,,
N/A,Is an Opportunity Zone,Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Base, %","Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Base, %","Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Base, %","Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Base, %","Affordable Housing Tract, %",Internet Access Score,"Internet Access Base, %","Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Base, %","Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Base, %","New Businesses Tract, %",Spend Growth Score,"Spend Growth Base, %","Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Base, %","Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Base, %","Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Base,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Base, %","Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Personal Income Score,"Personal Income Base, %","Personal Income Tract, %",Spending per Capita Score,"Spending per Capita Base, %","Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Base, %","Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Base,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Base, %","Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Base, %","Health Insurance Coverage Tract, %"
2090,Yes,26099982200,Macomb County,Michigan,2019,N/A,29,20,57,N/A,57,N/A,1.8,N/A,N/A,16.5,N/A,33,4.1,2.3,N/A,72.5,N/A,N/A,83.9,N/A,81,56.5,70,13,24,2,1,13.7,-25,69,N/A,N/A,2,8.6,-52.4,N/A,N/A,N/A,0,60,0,4,20.1,7.4,17,34,0,0,9.2,-30.7,68,N/A,N/A,0,87,0,N/A,41.6,N/A,N/A,25.3,N/A,0,93.3,66.7
2091,Yes,26099982200,Macomb County,Michigan,2020,N/A,30,8,22,N/A,22,N/A,1.5,N/A,N/A,25.2,N/A,33,4.1,2.3,N/A,72.8,N/A,N/A,84.9,N/A,11,55.8,36.8,24,45,2,50,7.4,16.7,48,N/A,N/A,38,8.1,10,N/A,N/A,N/A,0,61,0,4,20.6,6.9,8,16,0,0,12.2,-26.1,33,N/A,N/A,0,87.5,0,N/A,41.6,N/A,N/A,25.4,N/A,0,94.2,69.9
2092,Yes,26099982200,Macomb County,Michigan,2021,N/A,34,18,N/A,N/A,33,N/A,0,N/A,N/A,25.7,N/A,33,4.1,2.3,N/A,73.3,N/A,N/A,89.1,N/A,N/A,55.6,N/A,16,31,2,62,5.3,28.6,28,N/A,N/A,3,7.1,-36.4,N/A,N/A,N/A,0,59,0,4,20.6,7.4,N/A,38,N/A,N/A,13.8,N/A,38,N/A,N/A,N/A,88.8,N/A,N/A,41.3,N/A,N/A,27.5,N/A,N/A,95,N/A
2093,Yes,26099982200,Macomb County,Michigan,2022,N/A,22,18,N/A,N/A,33,N/A,-0.3,N/A,N/A,31.6,N/A,33,4.1,2.3,N/A,72.9,N/A,N/A,90.6,N/A,N/A,56.3,N/A,12,20,4,42,-15,-11.1,17,N/A,N/A,2,17.9,-57.1,N/A,N/A,N/A,6,60,8,3,21.1,6.5,N/A,24,N/A,N/A,14.5,N/A,24,N/A,N/A,N/A,88.8,N/A,N/A,41.3,N/A,N/A,27.4,N/A,N/A,94.9,N/A
2094,Yes,26099982200,Macomb County,Michigan,2023,N/A,13,18,N/A,N/A,33,N/A,-0.5,N/A,N/A,48.8,N/A,33,4.1,2.3,N/A,72.2,N/A,N/A,91.7,N/A,N/A,56.7,N/A,10,16,4,11,28.8,0,25,N/A,N/A,13,-8.5,-33.3,N/A,N/A,N/A,6,60,8,3,20.7,6.9,N/A,10,N/A,N/A,16.7,N/A,10,N/A,N/A,N/A,88.8,N/A,N/A,41.5,N/A,N/A,27.8,N/A,N/A,95,N/A
2095,Yes,26099982200,Macomb County,Michigan,2024,N/A,36,20,N/A,N/A,33,N/A,-0.5,N/A,N/A,48.8,N/A,33,4.1,2.3,N/A,72.2,N/A,N/A,91.7,N/A,N/A,56.7,N/A,17,28,6,50,-5.8,0,21,N/A,N/A,13,-8.5,-33.3,N/A,N/A,N/A,6,60,8,N/A,N/A,N/A,N/A,45,N/A,N/A,16.7,N/A,45,N/A,N/A,N/A,88.8,N/A,N/A,41.5,N/A,N/A,27.8,N/A,N/A,95,N/A
2096,Yes,26163532400,Wayne County,Michigan,2017,26,32,20,40,36,44,11,2.1,-4.7,61,-0.4,30,13,4.1,0.9,97,71.2,85.7,2,82.9,44.4,65,57.6,63.6,23,42,4,55,5.9,20,63,N/A,N/A,8,5.7,-16.7,N/A,N/A,N/A,2,59,2,5,20.1,8.1,16,18,13,1,3.3,-24.1,36,N/A,N/A,4,86.3,49.5,2,41.3,57.8,21,25.5,14.8,25,91.2,86.1
2097,Yes,26163532400,Wayne County,Michigan,2018,27,35,19,38,36,40,6,2.1,-8.3,66,5.4,89.9,13,4.1,0.9,89,72,81.9,2,82.9,44.4,54,57,58.4,23,42,4,55,5.9,20,40,N/A,N/A,31,1.6,0,N/A,N/A,N/A,3,60,3,5,20.1,8.1,21,28,14,2,5.7,-14.6,54,N/A,N/A,2,86.6,44.7,3,41.5,56.4,19,25.5,13.7,33,92.3,89.5
2098,Yes,26163532400,Wayne County,Michigan,2019,33,48,18,34,35,33,7,1.8,-7,63,16.5,78.3,13,4.1,0.9,61,72.5,75.1,3,83.9,48.6,56,56.5,58.9,33,62,4,53,13.7,25,67,N/A,N/A,65,8.6,60,N/A,N/A,N/A,4,60,5,5,20.1,8.1,32,47,16,38,9.2,10.7,56,N/A,N/A,2,87,45.2,6,41.6,53.1,14,25.3,11.5,40,93.3,91.9
2099,Yes,26163532400,Wayne County,Michigan,2020,31,45,17,37,44,30,22,1.5,-1.6,65,25.2,111.4,13,4.1,0.9,46,72.8,71.8,3,84.9,52.1,57,55.8,58.5,21,38,4,66,7.4,53.3,41,N/A,N/A,8,8.1,-12.5,N/A,N/A,N/A,4,61,5,4,20.6,7.8,36,54,18,59,12.2,25.1,50,N/A,N/A,3,87.5,48.8,11,41.6,50.5,9,25.4,8.5,47,94.2,93.9
2100,Yes,26163532400,Wayne County,Michigan,2021,34,45,24,37,43,31,43,0,2.3,N/A,25.7,N/A,13,4.1,0.9,56,73.3,74.7,1,89.1,52,55,55.6,57.6,26,47,4,51,5.3,13,25,N/A,N/A,65,7.1,100,N/A,N/A,N/A,3,59,3,4,20.6,7.8,42,46,37,62,13.8,31.5,31,N/A,N/A,1,88.8,39.5,56,41.3,40.3,N/A,27.5,N/A,54,95,95.5
2101,Yes,26163532400,Wayne County,Michigan,2022,34,44,25,40,45,34,44,-0.3,2.7,46,31.6,48.9,13,4.1,0.9,96,72.9,87.2,0,90.6,49.1,28,56.3,47.1,24,43,6,13,-15,-26.9,66,N/A,N/A,49,17.9,35.7,N/A,N/A,N/A,4,60,5,8,21.1,10.8,40,44,35,62,14.5,34.4,25,N/A,N/A,1,88.8,37.5,14,41.3,49.3,N/A,27.4,N/A,91,94.9,98.9
2102,Yes,26163532400,Wayne County,Michigan,2023,29,33,25,30,24,37,37,-0.5,0.3,10,48.8,0.1,13,4.1,0.9,95,72.2,86.1,0,91.7,45.9,41,56.7,53.1,23,40,6,48,28.8,42.1,8,N/A,N/A,63,-8.5,31.6,N/A,N/A,N/A,4,60,5,7,20.7,10.1,32,34,31,64,16.7,43.6,4,N/A,N/A,0,88.8,30.3,17,41.5,48.4,N/A,27.8,N/A,76,95,97.6
2103,Yes,26163532400,Wayne County,Michigan,2024,32,40,24,30,24,37,37,-0.5,0.3,10,48.8,0.1,13,4.1,0.9,95,72.2,86.1,0,91.7,45.9,41,56.7,53.1,24,44,4,61,-5.8,11.1,8,N/A,N/A,63,-8.5,31.6,N/A,N/A,N/A,4,60,5,4,1.3,0.2,42,53,31,64,16.7,43.6,42,N/A,N/A,0,88.8,30.3,17,41.5,48.4,N/A,27.8,N/A,76,95,97.6
2104,Yes,26163532600,Wayne County,Michigan,2017,30,36,23,34,18,50,30,2.1,0.3,7,-0.4,-30.5,14,4.1,0.9,99,71.2,93.7,1,82.9,34.2,87,57.6,74.1,14,22,6,12,5.9,-9.1,28,N/A,N/A,27,5.7,0,N/A,N/A,N/A,4,59,4,9,20.1,10.3,41,68,14,63,3.3,16.4,74,N/A,N/A,6,86.3,54.3,7,41.3,52.2,23,25.5,15.5,20,91.2,84.7
2105,Yes,26163532600,Wayne County,Michigan,2018,28,33,23,28,7,48,12,2.1,-5.9,2,5.4,-100,14,4.1,0.9,100,72,94.6,1,82.9,34.2,79,57,69.4,28,49,8,12,5.9,-9.1,72,N/A,N/A,64,1.6,40,N/A,N/A,N/A,6,60,7,9,20.1,10.3,27,42,12,69,5.7,33.9,14,N/A,N/A,10,86.6,62.2,15,41.5,48.4,1,25.5,0,23,92.3,87.1
2106,Yes,26163532600,Wayne County,Michigan,2019,32,38,25,27,6,48,8,1.8,-9.1,3,16.5,-46.1,14,4.1,0.9,100,72.5,95.2,1,83.9,36.9,78,56.5,68.3,26,41,10,49,13.7,20,72,N/A,N/A,2,8.6,-50,N/A,N/A,N/A,10,60,12,9,20.1,10.3,41,66,16,69,9.2,38.9,62,N/A,N/A,10,87,62.5,24,41.6,46.3,1,25.3,0,28,93.3,89.8
2107,Yes,26163532600,Wayne County,Michigan,2020,32,40,24,26,5,48,7,1.5,-9.7,3,25.2,-35.1,14,4.1,0.9,100,72.8,93.9,1,84.9,41.7,75,55.8,66.4,27,44,10,61,7.4,25,69,N/A,N/A,2,8.1,-42.9,N/A,N/A,N/A,12,61,16,7,20.6,9.8,44,72,15,67,12.2,32.4,76,N/A,N/A,10,87.5,64.5,27,41.6,45.6,1,25.4,0,23,94.2,89.9
2108,Yes,26163532600,Wayne County,Michigan,2021,32,33,32,34,22,47,22,0,-4.7,N/A,25.7,N/A,14,4.1,0.9,92,73.3,85.4,2,89.1,59.6,80,55.6,69.1,34,42,27,49,5.3,10,9,N/A,N/A,67,7.1,225,N/A,N/A,N/A,44,59,53,10,20.6,10.8,28,36,21,61,13.8,27.5,12,N/A,N/A,20,88.8,76,21,41.3,47,N/A,27.5,N/A,23,95,90.7
2109,Yes,26163532600,Wayne County,Michigan,2022,40,46,33,48,55,40,55,-0.3,6.2,N/A,31.6,N/A,14,4.1,0.9,73,72.9,78.8,8,90.6,74.4,64,56.3,61.9,31,36,26,31,-15,-18.2,14,N/A,N/A,63,17.9,76.9,N/A,N/A,N/A,42,60,51,10,21.1,11.4,40,47,34,58,14.5,25.8,36,N/A,N/A,28,88.8,81.3,38,41.3,43.3,N/A,27.4,N/A,37,94.9,93.3
2110,Yes,26163532600,Wayne County,Michigan,2023,43,52,34,56,65,46,65,-0.5,15.3,N/A,48.8,N/A,14,4.1,0.9,76,72.2,79.1,12,91.7,80,82,56.7,70.7,39,53,25,39,28.8,29.6,66,N/A,N/A,54,-8.5,8.7,N/A,N/A,N/A,42,60,51,8,20.7,10.8,36,39,32,55,16.7,27.3,23,N/A,N/A,30,88.8,82.4,35,41.5,44,N/A,27.8,N/A,32,95,92.5
2111,Yes,26163532600,Wayne County,Michigan,2024,47,49,45,56,65,46,65,-0.5,15.3,N/A,48.8,N/A,14,4.1,0.9,76,72.2,79.1,12,91.7,80,82,56.7,70.7,50,45,56,39,-5.8,-5.7,41,N/A,N/A,54,-8.5,8.7,N/A,N/A,N/A,42,60,51,71,1.3,2,35,38,32,55,16.7,27.3,22,N/A,N/A,30,88.8,82.4,35,41.5,44,N/A,27.8,N/A,32,95,92.5
2112,Yes,26163985100,Wayne County,Michigan,2017,46,38,55,60,67,53,67,2.1,60.5,N/A,-0.4,N/A,15,4.1,1,99,71.2,88.9,16,82.9,67.1,83,57.6,71.6,47,35,59,45,5.9,7.7,N/A,N/A,N/A,25,5.7,-3.8,67,4,5.3,91,59,94,19,20.1,13.8,33,13,53,13,3.3,-30.7,N/A,N/A,N/A,24,86.3,74.3,87,41.3,35.4,100,25.5,100,0,91.2,59.1
2113,Yes,26163985100,Wayne County,Michigan,2018,50,42,57,61,67,55,67,2.1,58,N/A,5.4,N/A,15,4.1,1,94,72,84.1,16,82.9,67.1,94,57,79.3,53,46,60,45,5.9,7.7,N/A,N/A,N/A,48,1.6,8,67,4,5.3,94,60,96,19,20.1,13.8,34,14,55,14,5.7,-16.5,N/A,N/A,N/A,29,86.6,77.6,91,41.5,34.3,100,25.5,100,1,92.3,72.2
2114,Yes,26163985100,Wayne County,Michigan,2019,54,50,58,61,67,55,67,1.8,53.4,N/A,16.5,N/A,15,4.1,1,85,72.5,81.1,22,83.9,72.9,98,56.5,84.6,48,36,60,66,13.7,35.7,N/A,N/A,N/A,6,8.6,-33.3,67,4,5.3,94,60,96,19,20.1,13.8,53,48,58,48,9.2,9.7,N/A,N/A,N/A,36,87,81.8,93,41.6,33.7,100,25.3,100,3,93.3,79.6
2115,Yes,26163985100,Wayne County,Michigan,2020,52,42,63,41,30,52,30,1.5,0.6,N/A,25.2,N/A,15,4.1,1,66,72.8,76.5,27,84.9,76.9,100,55.8,92.9,55,40,70,10,7.4,-15.8,N/A,N/A,N/A,69,8.1,61.1,95,3.4,9.4,94,61,96,20,20.6,14.1,61,56,66,56,12.2,16,N/A,N/A,N/A,47,87.5,86.5,95,41.6,33,100,25.4,100,23,94.2,90
2116,Yes,26163985100,Wayne County,Michigan,2021,43,38,48,20,1,39,1,0,-31.2,N/A,25.7,N/A,15,4.1,1,N/A,73.3,N/A,3,89.1,61.3,100,55.6,90.8,44,49,38,60,5.3,15.6,N/A,N/A,N/A,38,7.1,6.9,93,5,13.5,0,59,0,20,20.6,14.1,65,64,66,64,13.8,22.1,N/A,N/A,N/A,N/A,88.8,N/A,92,41.3,33.2,N/A,27.5,N/A,41,95,93.9
2117,Yes,26163985100,Wayne County,Michigan,2022,35,27,43,21,3,39,3,-0.3,-33.7,N/A,31.6,N/A,15,4.1,1,N/A,72.9,N/A,3,90.6,65.7,100,56.3,92.5,36,30,41,38,-15,-16.2,N/A,N/A,N/A,21,17.9,3.2,94,5.1,16.1,0,60,0,28,21.1,16.6,48,48,48,48,14.5,15,N/A,N/A,N/A,N/A,88.8,N/A,89,41.3,34.4,N/A,27.4,N/A,8,94.9,84.9
2118,Yes,26163985100,Wayne County,Michigan,2023,36,22,49,12,8,15,8,-0.5,-38.5,N/A,48.8,N/A,15,4.1,1,N/A,72.2,N/A,N/A,91.7,N/A,N/A,56.7,N/A,39,40,38,59,28.8,48.4,N/A,N/A,N/A,22,-8.5,-22.2,91,3.9,10.9,0,60,0,24,20.7,15.3,56,18,95,18,16.7,-0.3,N/A,N/A,N/A,N/A,88.8,N/A,95,41.5,32.4,N/A,27.8,N/A,N/A,95,N/A
2119,Yes,26163985100,Wayne County,Michigan,2024,35,23,47,12,8,15,8,-0.5,-38.5,N/A,48.8,N/A,15,4.1,1,N/A,72.2,N/A,N/A,91.7,N/A,N/A,56.7,N/A,38,44,31,66,-5.8,8.7,N/A,N/A,N/A,22,-8.5,-22.2,90,3.6,10,0,60,0,4,1.3,0.2,56,18,95,18,16.7,-0.3,N/A,N/A,N/A,N/A,88.8,N/A,95,41.5,32.4,N/A,27.8,N/A,N/A,95,N/A
2120,Yes,26163512900,Wayne County,Michigan,2017,20,22,18,14,2,26,2,2.1,-20,3,-0.4,-41.1,6,4.1,0.3,82,71.2,79,0,82.9,31.7,16,57.6,41.9,31,54,8,68,5.9,50,27,N/A,N/A,68,5.7,180,N/A,N/A,N/A,1,59,1,15,20.1,12.7,14,9,19,6,3.3,-9.9,12,N/A,N/A,1,86.3,35,12,41.3,49.6,29,25.5,18,34,91.2,88.2
2121,Yes,26163512900,Wayne County,Michigan,2018,21,25,17,17,8,26,13,2.1,-4.1,3,5.4,-43.6,6,4.1,0.3,76,72,78.2,0,82.9,31.7,21,57,44.7,28,48,8,68,5.9,50,68,N/A,N/A,8,1.6,-21.4,N/A,N/A,N/A,0,60,0,15,20.1,12.7,18,20,16,2,5.7,-15.6,37,N/A,N/A,1,86.6,34.8,8,41.5,51.5,24,25.5,16,32,92.3,89.2
2122,Yes,26163512900,Wayne County,Michigan,2019,22,27,17,26,25,28,43,1.8,3.8,7,16.5,-17.8,6,4.1,0.3,79,72.5,79.2,1,83.9,38.7,27,56.5,46.9,17,26,8,32,13.7,11.1,38,N/A,N/A,7,8.6,-18.2,N/A,N/A,N/A,0,60,0,15,20.1,12.7,23,30,16,2,9.2,-9.8,59,N/A,N/A,1,87,36,6,41.6,52.8,17,25.3,12.8,39,93.3,91.8
2123,Yes,26163512900,Wayne County,Michigan,2020,30,36,24,25,20,30,39,1.5,2.5,2,25.2,-56.5,6,4.1,0.3,75,72.8,78.6,1,84.9,45.1,39,55.8,51.3,43,60,26,57,7.4,20,64,N/A,N/A,60,8.1,33.3,61,3.4,4.2,1,61,1,15,20.6,12.6,22,28,17,4,12.2,-4.3,51,N/A,N/A,1,87.5,39.6,10,41.6,50.7,12,25.4,10.3,45,94.2,93.6
2124,Yes,26163512900,Wayne County,Michigan,2021,34,43,24,48,66,29,65,0,19.2,67,25.7,243.3,6,4.1,0.3,56,73.3,74.9,7,89.1,70,48,55.6,54.7,38,44,31,24,5.3,0,45,N/A,N/A,63,7.1,50,77,5,8.3,1,59,1,15,20.6,12.8,16,20,12,16,13.8,6.5,24,N/A,N/A,1,88.8,33.4,4,41.3,55.3,1,27.5,4.2,44,95,94.3
2125,Yes,26163512900,Wayne County,Michigan,2022,36,45,28,52,67,38,67,-0.3,35.1,67,31.6,266.9,6,4.1,0.3,68,72.9,77.4,17,90.6,80.5,62,56.3,61.1,34,37,32,43,-15,-12.5,29,N/A,N/A,40,17.9,22.2,81,5.1,9.5,1,60,1,15,21.1,13.4,22,32,13,38,14.5,16.4,25,N/A,N/A,1,88.8,34.4,9,41.3,51.6,4,27.4,7.3,39,94.9,93.6
2126,Yes,26163512900,Wayne County,Michigan,2023,36,50,21,54,67,40,67,-0.5,68.6,67,48.8,336.5,6,4.1,0.3,75,72.2,78.7,16,91.7,82.2,61,56.7,61.2,32,54,10,59,28.8,57.1,36,N/A,N/A,67,-8.5,50,N/A,N/A,N/A,1,60,1,19,20.7,14.2,21,28,14,39,16.7,19.2,17,N/A,N/A,1,88.8,34.2,7,41.5,53.2,0,27.8,2.9,47,95,94.7
2127,Yes,26163512900,Wayne County,Michigan,2024,39,59,19,54,67,40,67,-0.5,68.6,67,48.8,336.5,6,4.1,0.3,75,72.2,78.7,16,91.7,82.2,61,56.7,61.2,33,64,2,67,-5.8,24.2,58,N/A,N/A,67,-8.5,50,N/A,N/A,N/A,1,60,1,4,1.3,0.2,30,45,14,39,16.7,19.2,51,N/A,N/A,1,88.8,34.2,7,41.5,53.2,0,27.8,2.9,47,95,94.7
2128,Yes,26163543400,Wayne County,Michigan,2017,34,37,31,50,54,45,41,2.1,1.5,68,-0.4,38.6,29,4.1,2.1,67,71.2,75.2,13,82.9,64.2,71,57.6,66.1,38,45,31,66,5.9,50,68,N/A,N/A,0,5.7,-57.1,79,4,6.7,5,59,5,9,20.1,10.5,16,13,18,14,3.3,-6.7,12,N/A,N/A,15,86.3,67,20,41.3,46.9,23,25.5,15.6,14,91.2,82.7
2129,Yes,26163543400,Wayne County,Michigan,2018,42,52,31,50,55,46,44,2.1,2.4,66,5.4,45.1,29,4.1,2.1,68,72,76.1,13,82.9,64.2,75,57,67.1,48,66,31,66,5.9,50,66,N/A,N/A,67,1.6,200,79,4,6.7,6,60,7,9,20.1,10.5,26,36,16,52,5.7,11,21,N/A,N/A,13,86.6,65.4,23,41.5,46.4,12,25.5,10.3,18,92.3,85.8
2130,Yes,26163543400,Wayne County,Michigan,2019,42,50,33,56,66,45,60,1.8,6.5,71,16.5,124.7,29,4.1,2.1,67,72.5,76.3,13,83.9,65.8,72,56.5,65.6,32,32,32,53,13.7,25,35,N/A,N/A,9,8.6,-11.1,79,4,6.7,7,60,9,9,20.1,10.5,36,52,21,67,9.2,26.9,38,N/A,N/A,18,87,71.2,30,41.6,45,8,25.3,7.4,27,93.3,89.6
2131,Yes,26163543400,Wayne County,Michigan,2020,49,64,34,58,68,49,64,1.5,8,71,25.2,154,29,4.1,2.1,73,72.8,78,16,84.9,70.6,79,55.8,68.4,40,59,22,68,7.4,93.3,56,N/A,N/A,53,8.1,25,50,3.4,3.4,9,61,12,7,20.6,9.8,49,66,32,70,12.2,42.5,61,N/A,N/A,26,87.5,77.5,57,41.6,40.6,4,25.4,4.1,43,94.2,93.3
2132,Yes,26163543400,Wayne County,Michigan,2021,44,50,39,45,44,46,73,0,16.6,15,25.7,-16.1,29,4.1,2.1,29,73.3,67.5,41,89.1,87.1,83,55.6,70.6,32,43,20,31,5.3,3.4,38,N/A,N/A,61,7.1,50,29,5,3.3,20,59,26,10,20.6,11.1,58,64,51,58,13.8,24,69,N/A,N/A,22,88.8,77.4,79,41.3,36.4,N/A,27.5,N/A,51,95,95.2
2133,Yes,26163543400,Wayne County,Michigan,2022,38,33,42,42,44,40,72,-0.3,15.5,16,31.6,-7.9,29,4.1,2.1,24,72.9,65.2,48,90.6,90.3,61,56.3,60.5,30,30,29,3,-15,-50,21,N/A,N/A,66,17.9,166.7,64,5.1,6.7,8,60,10,14,21.1,12.9,42,26,57,22,14.5,7.3,29,N/A,N/A,41,88.8,86.4,85,41.3,35.5,N/A,27.4,N/A,46,94.9,94.5
2134,Yes,26163543400,Wayne County,Michigan,2023,36,38,35,44,46,41,72,-0.5,16.3,19,48.8,12.4,29,4.1,2.1,25,72.2,64.7,49,91.7,91.4,60,56.7,60.4,34,54,14,52,28.8,46.7,57,N/A,N/A,54,-8.5,10,N/A,N/A,N/A,8,60,10,21,20.7,14.7,32,14,49,6,16.7,-12.4,21,N/A,N/A,38,88.8,85.1,90,41.5,34.1,20,27.8,15.4,47,95,94.7
2135,Yes,26163543400,Wayne County,Michigan,2024,36,39,32,44,46,41,72,-0.5,16.3,19,48.8,12.4,29,4.1,2.1,25,72.2,64.7,49,91.7,91.4,60,56.7,60.4,25,44,6,24,-5.8,-9.1,54,N/A,N/A,54,-8.5,10,N/A,N/A,N/A,8,60,10,4,1.3,0.2,38,26,49,6,16.7,-12.4,47,N/A,N/A,38,88.8,85.1,90,41.5,34.1,20,27.8,15.4,47,95,94.7
2136,Yes,26163985300,Wayne County,Michigan,2017,N/A,70,60,51,N/A,51,N/A,2.1,N/A,N/A,-0.4,N/A,29,4.1,2,0,71.2,44.1,76,82.9,90.3,100,57.6,93.3,70,75,65,85,5.9,74.4,74,N/A,N/A,67,5.7,33.3,89,4,8.5,70,59,78,36,20.1,17.5,64,65,64,N/A,3.3,N/A,65,N/A,N/A,18,86.3,69.2,100,41.3,20,N/A,25.5,N/A,73,91.2,94.7
2137,Yes,26163985300,Wayne County,Michigan,2018,N/A,68,58,51,N/A,51,N/A,2.1,N/A,N/A,5.4,N/A,29,4.1,2,0,72,41.9,76,82.9,90.3,100,57,93.8,60,57,63,85,5.9,74.4,70,N/A,N/A,16,1.6,-20,89,4,8.5,65,60,74,36,20.1,17.5,70,78,61,N/A,5.7,N/A,78,N/A,N/A,13,86.6,65.7,100,41.5,25,N/A,25.5,N/A,70,92.3,95
2138,Yes,26163985300,Wayne County,Michigan,2019,56,56,57,56,67,46,67,1.8,57.3,N/A,16.5,N/A,29,4.1,2,0,72.5,44.6,56,83.9,85.7,97,56.5,82.6,50,35,65,33,13.7,4.4,28,N/A,N/A,44,8.6,9.4,89,4,8.5,70,60,79,36,20.1,17.5,62,65,59,N/A,9.2,N/A,65,N/A,N/A,18,87,71.1,91,41.6,34.4,N/A,25.3,N/A,68,93.3,95.4
2139,Yes,26163985300,Wayne County,Michigan,2020,58,58,59,56,67,44,67,1.5,58.7,N/A,25.2,N/A,29,4.1,2,1,72.8,48.1,52,84.9,85.4,94,55.8,78.3,51,32,70,37,7.4,0,34,N/A,N/A,26,8.1,-2.9,96,3.4,9.9,75,61,83,38,20.6,18.2,69,76,62,68,12.2,95.6,83,N/A,N/A,22,87.5,75.4,98,41.6,31.4,N/A,25.4,N/A,66,94.2,95.9
2140,Yes,26163985300,Wayne County,Michigan,2021,58,47,68,60,67,54,67,0,73.1,N/A,25.7,N/A,29,4.1,2,29,73.3,67.4,66,89.1,92.3,93,55.6,77.4,48,30,65,20,5.3,-28.2,22,N/A,N/A,48,7.1,11.8,96,5,15.7,63,59,72,36,20.6,17.8,64,45,84,68,13.8,105.4,22,N/A,N/A,N/A,88.8,N/A,100,41.3,27,N/A,27.5,N/A,69,95,97
2141,Yes,26163985300,Wayne County,Michigan,2022,52,53,52,61,66,56,66,-0.3,55.7,N/A,31.6,N/A,29,4.1,2,60,72.9,75.4,59,90.6,92.2,74,56.3,66.3,50,35,66,51,-15,-15.7,39,N/A,N/A,14,17.9,-10.5,96,5.1,18.6,64,60,72,38,21.1,18.5,46,57,34,67,14.5,68.2,47,N/A,N/A,N/A,88.8,N/A,42,41.3,42.6,N/A,27.4,N/A,27,94.9,91.4
2142,Yes,26163985300,Wayne County,Michigan,2023,50,55,44,58,55,61,55,-0.5,8.9,N/A,48.8,N/A,29,4.1,2,99,72.2,92.1,31,91.7,87.4,84,56.7,72,58,54,61,49,28.8,25.6,59,N/A,N/A,53,-8.5,0,81,3.9,7.4,64,60,72,39,20.7,18.5,33,56,10,67,16.7,84.7,44,N/A,N/A,7,88.8,63.6,15,41.5,49.1,N/A,27.8,N/A,8,95,85
2143,Yes,26163985300,Wayne County,Michigan,2024,48,57,38,58,55,61,55,-0.5,8.9,N/A,48.8,N/A,29,4.1,2,99,72.2,92.1,31,91.7,87.4,84,56.7,72,54,64,44,79,-5.8,13,59,N/A,N/A,53,-8.5,0,44,3.6,3.3,64,60,72,24,1.3,0.7,30,51,10,67,16.7,84.7,35,N/A,N/A,7,88.8,63.6,15,41.5,49.1,N/A,27.8,N/A,8,95,85
2144,Yes,26163573500,Wayne County,Michigan,2017,44,53,36,48,50,47,32,2.1,-3.9,69,-0.4,64.7,58,4.1,5.2,60,71.2,73.5,7,82.9,56.8,63,57.6,62.7,45,58,32,35,5.9,-5.3,72,N/A,N/A,67,5.7,13.8,30,4,2.8,4,59,4,62,20.1,22.5,40,52,28,37,3.3,4.3,66,N/A,N/A,6,86.3,54.6,11,41.3,49.8,61,25.5,29.8,35,91.2,88.4
2145,Yes,26163573500,Wayne County,Michigan,2018,42,48,37,52,55,50,44,2.1,-0.2,66,5.4,54.8,58,4.1,5.2,64,72,75.1,7,82.9,56.8,69,57,64.6,45,58,32,35,5.9,-5.3,79,N/A,N/A,60,1.6,3.7,30,4,2.8,5,60,6,62,20.1,22.5,31,32,30,12,5.7,-2.7,53,N/A,N/A,5,86.6,53.2,13,41.5,49.2,63,25.5,30.4,40,92.3,90.6
2146,Yes,26163573500,Wayne County,Michigan,2019,44,50,37,48,50,47,36,1.8,-2.4,65,16.5,71.2,58,4.1,5.2,50,72.5,72.6,8,83.9,60.8,73,56.5,65.9,46,60,33,64,13.7,17.8,51,N/A,N/A,64,8.6,13.5,30,4,2.8,6,60,7,62,20.1,22.5,34,39,30,5,9.2,-5,73,N/A,N/A,4,87,49.9,16,41.6,48.4,56,25.3,27.4,44,93.3,92.5
