N/A,META,,,,,SUMMARY,,,PLACE,,,,,,,,,,,,,,,,,,,,,ECONOMY,,,,,,,,,,,,,,,,,,,,,COMMUNITY,,,,,,,,,,,,,,,,,,,,
N/A,Is an Opportunity Zone,Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Base, %","Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Base, %","Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Base, %","Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Base, %","Affordable Housing Tract, %",Internet Access Score,"Internet Access Base, %","Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Base, %","Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Base, %","New Businesses Tract, %",Spend Growth Score,"Spend Growth Base, %","Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Base, %","Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Base, %","Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Base,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Base, %","Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Personal Income Score,"Personal Income Base, %","Personal Income Tract, %",Spending per Capita Score,"Spending per Capita Base, %","Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Base, %","Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Base,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Base, %","Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Base, %","Health Insurance Coverage Tract, %"
386,Yes,28049010500,Hinds County,Mississippi,2019,46,45,48,53,66,40,63,1.2,0.7,69,10.8,18.6,28,3.1,1.3,74,77.5,81.9,33,79.7,74,23,73.6,62,52,32,72,25,13.3,0,16,N/A,N/A,56,6.6,5.6,N/A,N/A,N/A,60,48,58,85,20.3,28.4,34,36,31,29,8.3,-2.7,43,N/A,N/A,31,84.4,76.3,29,41.7,45.1,39,22.9,19.3,25,92.3,88.2
387,Yes,28049010500,Hinds County,Mississippi,2020,54,61,46,50,59,42,71,1,2.4,47,17.5,3.9,28,3.1,1.3,81,77.8,83.7,34,80.8,75.9,23,73,61.2,62,75,49,82,6.7,43.9,64,N/A,N/A,78,7.4,27.4,6,3.6,1.2,57,48,54,83,20.6,28.4,48,50,47,25,11.1,-3.9,74,N/A,N/A,34,84.9,79,36,41.8,43.9,92,23,46.4,26,93.2,89.4
388,Yes,28049010500,Hinds County,Mississippi,2021,42,34,50,38,36,41,38,-0.7,-14.5,34,15.9,-35.4,28,3.1,1.3,72,78.5,82.7,44,85.9,84.3,20,72.5,58.9,51,45,57,33,5.4,-1.2,19,N/A,N/A,84,11.2,52.1,34,5.1,3.7,57,47,53,79,20.6,27.1,36,20,53,24,12.4,-4.6,15,N/A,N/A,49,86.3,86.1,44,41.3,42.3,98,25.3,76.3,22,94.1,89
389,Yes,28049010500,Hinds County,Mississippi,2022,44,37,50,34,36,33,38,-0.8,-30.3,35,21.5,-28.5,28,3.1,1.3,61,77.9,80.2,23,87.6,80.2,21,72.6,58.9,56,49,62,47,-11.8,-13.6,55,N/A,N/A,44,13.3,2.2,42,4.9,4.3,59,46,55,84,20.9,29.1,40,25,56,26,13.1,-1.8,24,N/A,N/A,67,86.4,90.6,41,41.4,42.8,96,25.2,69.5,21,94,88.7
390,Yes,28049010500,Hinds County,Mississippi,2023,46,41,52,34,33,36,36,-0.9,-49.4,30,40.3,-38.6,28,3.1,1.3,72,77.4,81.9,26,88.8,83,19,72.8,58.1,54,47,61,55,27.6,31.4,60,N/A,N/A,26,-8.7,-60,42,3.8,3.3,59,46,55,82,20.7,28,51,44,58,36,15.1,6.7,53,N/A,N/A,68,86.3,90.7,49,41.5,41.6,96,25.3,68.9,17,93.9,87.3
391,Yes,28049010500,Hinds County,Mississippi,2024,40,36,44,34,33,36,36,-0.9,-49.4,30,40.3,-38.6,28,3.1,1.3,72,77.4,81.9,26,88.8,83,19,72.8,58.1,39,39,39,37,-4.9,-8.7,53,N/A,N/A,26,-8.7,-60,7,3.6,1.2,59,46,55,50,1.1,1.1,47,36,58,36,15.1,6.7,36,N/A,N/A,68,86.3,90.7,49,41.5,41.6,96,25.3,68.9,17,93.9,87.3
392,Yes,28049010902,Hinds County,Mississippi,2017,36,29,42,32,42,21,66,1.5,17.3,19,-1.2,-13.5,14,3.1,0.5,6,76.5,62.9,1,78.6,36.5,64,74.1,78.8,36,25,46,19,4.1,-33.7,24,N/A,N/A,31,4.5,-5.4,76,4.2,6.6,6,48,6,57,20.3,21.6,40,20,59,5,3,-14.6,34,N/A,N/A,27,83.7,72.7,78,41.4,37.6,97,23.1,58.2,33,90,87.1
393,Yes,28049010902,Hinds County,Mississippi,2018,33,27,39,25,34,16,58,1.4,8.8,9,3.1,-25.1,14,3.1,0.5,5,77.1,61.6,1,78.6,36.5,45,73.8,72.3,36,26,47,19,4.1,-33.7,21,N/A,N/A,38,0,-2.9,76,4.2,6.6,7,48,7,57,20.3,21.6,38,20,55,5,5.1,-12.1,36,N/A,N/A,21,84,68.8,67,41.6,39.4,95,22.9,51.9,36,91.2,88.8
394,Yes,28049010902,Hinds County,Mississippi,2019,30,24,37,12,9,14,12,1.2,-5.8,6,10.8,-29.7,14,3.1,0.5,7,77.5,64.3,2,79.7,42.4,32,73.6,66.3,36,25,46,26,13.3,0,24,N/A,N/A,25,6.6,-8.8,76,4.2,6.6,6,48,6,57,20.3,21.6,44,38,50,12,8.3,-2,65,N/A,N/A,18,84.4,67.7,53,41.7,41.3,91,22.9,45.8,40,92.3,90.8
395,Yes,28049010902,Hinds County,Mississippi,2020,30,31,30,8,4,11,4,1,-15.5,3,17.5,-40.4,14,3.1,0.5,7,77.8,64.7,3,80.8,49.1,21,73,60.5,40,45,35,26,6.7,-6.6,42,N/A,N/A,67,7.4,32.3,49,3.6,3.5,9,48,9,47,20.6,20.2,44,44,44,46,11.1,15,41,N/A,N/A,16,84.9,66.9,37,41.8,43.7,85,23,39.3,37,93.2,91.4
396,Yes,28049010902,Hinds County,Mississippi,2021,30,30,29,14,6,22,6,-0.7,-18.7,7,15.9,-37.2,14,3.1,0.5,35,78.5,75,9,85.9,68.4,30,72.5,64.4,39,39,39,30,5.4,-3.5,30,N/A,N/A,58,11.2,26.8,33,5.1,3.6,37,47,35,46,20.6,20,34,44,25,63,12.4,28.4,24,N/A,N/A,11,86.3,64.3,17,41.3,47.9,34,25.3,19.5,38,94.1,92.4
397,Yes,28049010902,Hinds County,Mississippi,2022,32,33,32,22,18,26,21,-0.8,-7.3,15,21.5,-12.2,14,3.1,0.5,55,77.9,79.1,6,87.6,68.4,27,72.6,62.8,37,30,44,24,-11.8,-29.1,21,N/A,N/A,44,13.3,13.5,19,4.9,2.6,61,46,57,52,20.9,21.3,38,51,26,56,13.1,23.5,46,N/A,N/A,8,86.4,60.3,17,41.4,47.9,45,25.2,23.4,33,94,91.4
398,Yes,28049010902,Hinds County,Mississippi,2023,38,37,39,28,22,34,34,-0.9,-1.7,11,40.3,-11.4,14,3.1,0.5,34,77.4,73.5,7,88.8,72.8,80,72.8,83.4,46,36,56,44,27.6,20.5,33,N/A,N/A,31,-8.7,-20.3,57,3.8,4.3,61,46,57,49,20.7,20.5,40,52,28,37,15.1,15.7,68,N/A,N/A,4,86.3,51.9,13,41.5,49.5,52,25.3,26,41,93.9,92.7
399,Yes,28049010902,Hinds County,Mississippi,2024,36,33,40,28,22,34,34,-0.9,-1.7,11,40.3,-11.4,14,3.1,0.5,34,77.4,73.5,7,88.8,72.8,80,72.8,83.4,48,40,57,60,-4.9,-2.1,29,N/A,N/A,31,-8.7,-20.3,61,3.6,4.3,61,46,57,50,1.1,1.1,32,36,28,37,15.1,15.7,35,N/A,N/A,4,86.3,51.9,13,41.5,49.5,52,25.3,26,41,93.9,92.7
400,Yes,28049011500,Hinds County,Mississippi,2017,38,43,32,46,35,56,11,1.5,-5.8,59,-1.2,22.7,61,3.1,4.6,89,76.5,84.8,2,78.6,39.6,71,74.1,80.7,34,52,15,69,4.1,24.1,38,N/A,N/A,48,4.5,15.4,23,4.2,2.4,1,48,1,20,20.3,14.4,34,41,26,55,3,11.9,27,N/A,N/A,1,83.7,11.8,21,41.4,46.5,79,23.1,35.7,2,90,72.2
401,Yes,28049011500,Hinds County,Mississippi,2018,37,42,32,45,40,50,30,1.4,0.1,50,3.1,18.5,61,3.1,4.6,79,77.1,82.7,2,78.6,39.6,60,73.8,76.9,30,45,15,69,4.1,24.1,21,N/A,N/A,44,0,6.7,23,4.2,2.4,1,48,1,20,20.3,14.4,35,40,30,61,5.1,20.6,20,N/A,N/A,1,84,13.6,25,41.6,45.6,90,22.9,44.1,2,91.2,74.6
402,Yes,28049011500,Hinds County,Mississippi,2019,31,31,31,34,22,46,39,1.2,2.1,5,10.8,-26.6,61,3.1,4.6,74,77.5,82,2,79.7,45.7,49,73.6,73.2,24,32,15,46,13.3,13.9,46,N/A,N/A,5,6.6,-31.2,23,4.2,2.4,1,48,1,20,20.3,14.4,34,38,31,59,8.3,21.9,18,N/A,N/A,1,84.4,15.4,32,41.7,44.5,89,22.9,43,3,92.3,77.4
403,Yes,28049011500,Hinds County,Mississippi,2020,38,41,34,30,14,46,22,1,-2.1,6,17.5,-19.7,61,3.1,4.6,75,77.8,82.3,3,80.8,50,46,73,71.6,38,50,26,68,6.7,22,57,N/A,N/A,26,7.4,0,57,3.6,4,1,48,1,19,20.6,14.5,45,60,30,52,11.1,18.9,67,N/A,N/A,1,84.9,17.9,37,41.8,43.8,79,23,35.4,4,93.2,79.3
404,Yes,28049011500,Hinds County,Mississippi,2021,32,34,29,22,9,34,9,-0.7,-14.1,N/A,15.9,N/A,61,3.1,4.6,34,78.5,74.6,15,85.9,73.4,26,72.5,62,36,39,34,30,5.4,0,18,N/A,N/A,68,11.2,118.2,85,5.1,10,1,47,1,16,20.6,13.7,36,54,18,31,12.4,11.5,77,N/A,N/A,0,86.3,24.3,45,41.3,42,N/A,25.3,N/A,8,94.1,83.5
405,Yes,28049011500,Hinds County,Mississippi,2022,22,17,26,26,11,41,11,-0.8,-23.7,N/A,21.5,N/A,61,3.1,4.6,45,77.9,77,16,87.6,76.5,N/A,72.6,N/A,22,13,32,20,-11.8,-26,16,N/A,N/A,4,13.3,-29.2,76,4.9,8.1,1,46,1,19,20.9,14.7,16,26,6,12,13.1,3.3,40,N/A,N/A,0,86.4,20.1,10,41.4,50.7,N/A,25.2,N/A,7,94,81.9
406,Yes,28049011500,Hinds County,Mississippi,2023,32,42,22,38,29,48,12,-0.9,-32.9,46,40.3,61.6,61,3.1,4.6,63,77.4,80.1,11,88.8,75.9,59,72.8,76.1,34,54,14,77,27.6,135.1,73,N/A,N/A,13,-8.7,-41.2,25,3.8,2.3,1,46,1,17,20.7,14,24,44,4,16,15.1,6.8,71,N/A,N/A,0,86.3,18.1,4,41.5,55.4,N/A,25.3,N/A,7,93.9,82.1
407,Yes,28049011500,Hinds County,Mississippi,2024,32,40,25,38,29,48,12,-0.9,-32.9,46,40.3,61.6,61,3.1,4.6,63,77.4,80.1,11,88.8,75.9,59,72.8,76.1,32,43,22,45,-4.9,-4.6,72,N/A,N/A,13,-8.7,-41.2,7,3.6,1.2,1,46,1,59,1.1,1.3,26,48,4,16,15.1,6.8,79,N/A,N/A,0,86.3,18.1,4,41.5,55.4,N/A,25.3,N/A,7,93.9,82.1
408,Yes,28049001100,Hinds County,Mississippi,2017,34,30,37,35,20,50,16,1.5,-3.7,25,-1.2,-8.5,17,3.1,0.6,97,76.5,88.7,2,78.6,40.2,85,74.1,85.6,44,36,52,39,4.1,0,31,N/A,N/A,39,4.5,4.2,95,4.2,12,4,48,4,58,20.3,21.8,21,34,8,35,3,2.6,34,N/A,N/A,8,83.7,52.8,12,41.4,48.9,5,23.1,4.7,9,90,79.7
409,Yes,28049001100,Hinds County,Mississippi,2018,40,43,36,30,11,48,9,1.4,-7.2,13,3.1,-16.9,17,3.1,0.6,96,77.1,88.5,2,78.6,40.2,76,73.8,82,54,55,53,39,4.1,0,72,N/A,N/A,53,0,12,95,4.2,12,5,48,5,58,20.3,21.8,35,64,6,57,5.1,13.8,70,N/A,N/A,6,84,49.6,5,41.6,53.2,3,22.9,2.6,9,91.2,81.4
410,Yes,28049001100,Hinds County,Mississippi,2019,32,30,35,36,25,46,18,1.2,-3.1,32,10.8,8.2,17,3.1,0.6,92,77.5,86.5,2,79.7,43.1,73,73.6,80.8,43,33,53,29,13.3,4.2,17,N/A,N/A,53,6.6,17.9,95,4.2,12,6,48,6,58,20.3,21.8,18,32,5,58,8.3,18.5,5,N/A,N/A,5,84.4,47.6,2,41.7,57.2,3,22.9,2.1,10,92.3,83
411,Yes,28049001100,Hinds County,Mississippi,2020,35,34,36,32,16,48,23,1,-1.9,9,17.5,-13.9,17,3.1,0.6,96,77.8,88.7,2,80.8,44.5,78,73,82.3,46,37,56,42,6.7,4,57,N/A,N/A,11,7.4,-21.2,97,3.6,11.5,6,48,6,66,20.6,24.1,28,50,5,60,11.1,23.3,41,N/A,N/A,4,84.9,46.7,1,41.8,60.5,6,23,4.8,8,93.2,83.2
412,Yes,28049001100,Hinds County,Mississippi,2021,42,46,37,39,26,52,36,-0.7,-0.6,16,15.9,-13.1,17,3.1,0.6,99,78.5,94.9,1,85.9,50.5,92,72.5,88.6,52,51,54,54,5.4,7.7,31,N/A,N/A,69,11.2,73.1,97,5.1,17.9,2,47,2,62,20.6,23,33,60,6,50,12.4,18.3,69,N/A,N/A,8,86.3,59.7,2,41.3,59.2,N/A,25.3,N/A,8,94.1,83
413,Yes,28049001100,Hinds County,Mississippi,2022,34,31,36,33,14,52,23,-0.8,-5.7,6,21.5,-40.3,17,3.1,0.6,99,77.9,95,1,87.6,54.8,90,72.6,87.3,48,46,49,80,-11.8,71.4,20,N/A,N/A,37,13.3,11.1,81,4.9,9.4,4,46,4,61,20.9,23.1,20,34,6,52,13.1,20.7,15,N/A,N/A,11,86.4,64.7,1,41.4,59.8,N/A,25.2,N/A,6,94,81.5
414,Yes,28049001100,Hinds County,Mississippi,2023,29,19,39,36,22,51,30,-0.9,-2.9,14,40.3,-1,17,3.1,0.6,94,77.4,88,2,88.8,60.7,92,72.8,89.1,34,16,53,16,27.6,-40.6,15,N/A,N/A,17,-8.7,-40,96,3.8,14,4,46,4,60,20.7,22.6,15,18,12,30,15.1,12.5,5,N/A,N/A,8,86.3,60.7,16,41.5,48.5,5,25.3,7.3,17,93.9,87.3
415,Yes,28049001100,Hinds County,Mississippi,2024,32,28,36,36,22,51,30,-0.9,-2.9,14,40.3,-1,17,3.1,0.6,94,77.4,88,2,88.8,60.7,92,72.8,89.1,40,34,45,65,-4.9,1.8,20,N/A,N/A,17,-8.7,-40,92,3.6,10.3,4,46,4,40,1.1,0.9,20,29,12,30,15.1,12.5,28,N/A,N/A,8,86.3,60.7,16,41.5,48.5,5,25.3,7.3,17,93.9,87.3
416,Yes,28089030106,Madison County,Mississippi,2017,54,50,57,50,56,43,54,1.5,1.3,57,-1.2,13.4,19,3.1,0.7,23,76.5,70.4,47,78.6,77.6,84,74.1,84.9,62,56,68,49,4.1,-3.2,44,N/A,N/A,75,4.5,13.5,33,4.2,3,78,48,75,92,20.3,31.7,49,38,60,40,3,-0.2,36,N/A,N/A,42,83.7,80.8,75,41.4,38,99,23.1,78.6,23,90,84.8
417,Yes,28089030106,Madison County,Mississippi,2018,54,54,54,46,53,40,46,1.4,-0.6,60,3.1,26.5,19,3.1,0.7,12,77.1,67.1,47,78.6,77.6,80,73.8,83.6,64,61,67,49,4.1,-3.2,73,N/A,N/A,61,0,-2.3,33,4.2,3,77,48,74,92,20.3,31.7,52,49,56,38,5.1,0.9,60,N/A,N/A,33,84,77,72,41.6,38.6,99,22.9,76.6,18,91.2,84.8
418,Yes,28089030106,Madison County,Mississippi,2019,54,53,55,52,63,40,60,1.2,2.5,66,10.8,59.2,19,3.1,0.7,9,77.5,65.5,54,79.7,80.8,78,73.6,82.7,61,53,69,56,13.3,8.8,52,N/A,N/A,50,6.6,-4.7,33,4.2,3,81,48,77,92,20.3,31.7,48,42,55,39,8.3,4.5,44,N/A,N/A,32,84.4,77.1,77,41.7,38,95,22.9,51.9,17,92.3,85.8
419,Yes,28089030106,Madison County,Mississippi,2020,56,57,55,56,70,41,70,1,5.3,71,17.5,153.4,19,3.1,0.7,9,77.8,65.6,52,80.8,81.4,83,73,83.9,66,63,69,78,6.7,12.8,44,N/A,N/A,68,7.4,9.8,28,3.6,2.4,84,48,80,94,20.6,33.2,47,39,55,36,11.1,6.1,42,N/A,N/A,32,84.9,77.6,84,41.8,36.8,91,23,44.9,14,93.2,86.2
420,Yes,28089030106,Madison County,Mississippi,2021,50,42,57,35,20,50,33,-0.7,-10.4,8,15.9,-48,19,3.1,0.7,26,78.5,72.4,69,85.9,90.1,87,72.5,86.2,68,69,67,55,5.4,1.2,55,N/A,N/A,97,11.2,106.1,23,5.1,2.9,82,47,76,97,20.6,35.6,44,36,53,34,12.4,6.3,38,N/A,N/A,42,86.3,83.4,82,41.3,36.2,N/A,25.3,N/A,34,94.1,91.6
421,Yes,28089030106,Madison County,Mississippi,2022,50,41,58,36,18,54,28,-0.8,-30.6,8,21.5,-45.5,19,3.1,0.7,31,77.9,73.3,73,87.6,92.2,91,72.6,87.7,58,53,63,63,-11.8,-13.3,62,N/A,N/A,34,13.3,-21.3,21,4.9,2.7,72,46,66,96,20.9,35.6,54,52,56,41,13.1,9.6,63,N/A,N/A,46,86.4,85.2,98,41.4,30.6,N/A,25.2,N/A,23,94,89.2
422,Yes,28089030106,Madison County,Mississippi,2023,44,34,55,31,16,46,26,-0.9,-50.1,6,40.3,-53.4,19,3.1,0.7,9,77.4,64,67,88.8,92,90,72.8,87.6,58,53,62,72,27.6,33.7,49,N/A,N/A,37,-8.7,-50.7,16,3.8,1.8,72,46,66,97,20.7,36,44,33,56,43,15.1,12,23,N/A,N/A,40,86.3,83.1,97,41.5,31.7,N/A,25.3,N/A,30,93.9,90.8
423,Yes,28089030106,Madison County,Mississippi,2024,45,34,56,31,16,46,26,-0.9,-50.1,6,40.3,-53.4,19,3.1,0.7,9,77.4,64,67,88.8,92,90,72.8,87.6,56,46,66,54,-4.9,-8.1,48,N/A,N/A,37,-8.7,-50.7,26,3.6,2.2,72,46,66,99,1.1,6.4,48,41,56,43,15.1,12,39,N/A,N/A,40,86.3,83.1,97,41.5,31.7,N/A,25.3,N/A,30,93.9,90.8
424,Yes,28049001600,Hinds County,Mississippi,2017,40,43,38,32,13,50,22,1.5,-4.1,4,-1.2,-37.3,20,3.1,0.8,85,76.5,83.6,11,78.6,59.1,85,74.1,85.6,57,58,56,59,4.1,3.4,43,N/A,N/A,71,4.5,15,44,4.2,3.7,42,48,41,83,20.3,27.7,33,58,8,47,3,5.9,69,N/A,N/A,6,83.7,49.5,17,41.4,47.5,3,23.1,2.8,8,90,79
425,Yes,28049001600,Hinds County,Mississippi,2018,38,37,39,30,11,50,18,1.4,-5.6,4,3.1,-39.4,20,3.1,0.8,80,77.1,82.8,11,78.6,59.1,87,73.8,86,60,63,57,59,4.1,3.4,63,N/A,N/A,67,0,6.5,44,4.2,3.7,44,48,42,83,20.3,27.7,24,36,11,46,5.1,7.7,25,N/A,N/A,5,84,48.9,12,41.6,49.2,22,22.9,13.6,6,91.2,78.8
426,Yes,28049001600,Hinds County,Mississippi,2019,40,39,41,37,26,48,32,1.2,-1.1,21,10.8,-1.6,20,3.1,0.8,73,77.5,81.9,13,79.7,62.5,87,73.6,85.8,54,51,58,57,13.3,11.6,39,N/A,N/A,58,6.6,6.1,44,4.2,3.7,48,48,46,83,20.3,27.7,28,40,17,64,8.3,20.7,17,N/A,N/A,6,84.4,51.5,10,41.7,50.2,48,22.9,22.1,4,92.3,78.5
427,Yes,28049001600,Hinds County,Mississippi,2020,48,52,44,50,56,45,45,1,1.7,67,17.5,138,20,3.1,0.8,60,77.8,79.7,12,80.8,63.1,87,73,85.7,54,43,64,64,6.7,8.1,23,N/A,N/A,41,7.4,-5.8,58,3.6,4.1,47,48,45,86,20.6,29.3,40,58,22,66,11.1,25.8,50,N/A,N/A,6,84.9,53.2,10,41.8,50.5,66,23,29,4,93.2,79.8
428,Yes,28049001600,Hinds County,Mississippi,2021,52,60,45,44,46,42,46,-0.7,0.2,N/A,15.9,N/A,20,3.1,0.8,58,78.5,80.1,7,85.9,66.5,85,72.5,85.2,64,67,61,55,5.4,3.4,57,N/A,N/A,89,11.2,72.4,53,5.1,5.3,45,47,42,84,20.6,28.6,49,67,31,67,12.4,30.3,67,N/A,N/A,6,86.3,56,14,41.3,48.8,90,25.3,52.3,13,94.1,86.1
429,Yes,28049001600,Hinds County,Mississippi,2022,46,47,44,36,32,39,32,-0.8,-4.4,N/A,21.5,N/A,20,3.1,0.8,49,77.9,77.7,6,87.6,68.6,80,72.6,83.2,56,53,58,73,-11.8,-3.3,55,N/A,N/A,30,13.3,-16,55,4.9,5.5,33,46,31,87,20.9,30.2,46,56,36,48,13.1,17,64,N/A,N/A,7,86.4,58,38,41.4,43.3,94,25.2,63.6,6,94,81.1
430,Yes,28049001600,Hinds County,Mississippi,2023,38,34,43,34,30,37,30,-0.9,-6.3,N/A,40.3,N/A,20,3.1,0.8,33,77.4,73.3,7,88.8,72.1,88,72.8,86.6,54,47,60,41,27.6,7.5,43,N/A,N/A,57,-8.7,-9.9,59,3.8,4.5,33,46,31,88,20.7,30,28,25,32,22,15.1,6.8,28,N/A,N/A,5,86.3,53.3,19,41.5,47.4,98,25.3,88,5,93.9,80.2
431,Yes,28049001600,Hinds County,Mississippi,2024,40,40,39,34,30,37,30,-0.9,-6.3,N/A,40.3,N/A,20,3.1,0.8,33,77.4,73.3,7,88.8,72.1,88,72.8,86.6,52,54,49,72,-4.9,-0.6,34,N/A,N/A,57,-8.7,-9.9,54,3.6,3.8,33,46,31,59,1.1,1.3,34,36,32,22,15.1,6.8,51,N/A,N/A,5,86.3,53.3,19,41.5,47.4,98,25.3,88,5,93.9,80.2
432,N/A,28049002200,Hinds County,Mississippi,2017,26,32,21,34,35,34,8,1.5,-8.9,62,-1.2,29,62,3.1,4.7,39,76.5,74.3,8,78.6,54.6,28,74.1,65.1,17,30,4,2,4.1,-30,20,N/A,N/A,67,4.5,257.1,N/A,N/A,N/A,4,48,4,3,20.3,7.4,28,30,26,37,3,3.4,24,N/A,N/A,8,83.7,53.3,2,41.4,56.3,92,23.1,46.3,2,90,72.5
433,N/A,28049002200,Hinds County,Mississippi,2018,28,36,21,40,47,34,38,1.4,1.6,56,3.1,25.9,62,3.1,4.7,30,77.1,73.1,8,78.6,54.6,35,73.8,68.3,14,24,3,2,4.1,-30,5,N/A,N/A,64,0,50,N/A,N/A,N/A,3,48,3,3,20.3,7.4,32,38,25,48,5.1,9.6,27,N/A,N/A,8,84,54.4,1,41.6,58.7,88,22.9,41.7,3,91.2,75.9
434,N/A,28049002200,Hinds County,Mississippi,2019,34,49,20,46,56,35,52,1.2,5.4,60,10.8,50.1,62,3.1,4.7,17,77.5,69.5,12,79.7,61.2,48,73.6,72.8,23,43,3,62,13.3,42.9,41,N/A,N/A,25,6.6,0,N/A,N/A,N/A,3,48,3,3,20.3,7.4,35,49,21,56,8.3,16.9,42,N/A,N/A,7,84.4,53.9,1,41.7,59.6,72,22.9,31.5,5,92.3,79.7
435,N/A,28049002200,Hinds County,Mississippi,2020,31,42,20,35,32,38,53,1,5.6,10,17.5,-11.7,62,3.1,4.7,20,77.8,70.8,14,80.8,64.9,54,73,74.2,31,58,4,56,6.7,20,59,N/A,N/A,58,7.4,33.3,N/A,N/A,N/A,3,48,3,4,20.6,7.8,27,37,17,23,11.1,6.3,51,N/A,N/A,5,84.9,49.8,2,41.8,58.3,54,23,24.3,6,93.2,81.8
436,N/A,28049002200,Hinds County,Mississippi,2021,29,37,21,40,34,46,50,-0.7,3.2,17,15.9,-10.4,62,3.1,4.7,26,78.5,72.2,39,85.9,83,59,72.5,75.6,30,51,8,67,5.4,116.7,25,N/A,N/A,60,11.2,50,N/A,N/A,N/A,12,47,12,4,20.6,8,18,26,10,12,12.4,1.9,41,N/A,N/A,4,86.3,50,5,41.3,54.6,27,25.3,17,2,94.1,75
437,N/A,28049002200,Hinds County,Mississippi,2022,29,29,29,45,30,60,51,-0.8,3.9,10,21.5,-25,62,3.1,4.7,45,77.9,76.9,43,87.6,86,88,72.6,86.3,15,20,10,1,-11.8,-69.2,7,N/A,N/A,52,13.3,33.3,N/A,N/A,N/A,13,46,13,6,20.9,9.9,27,36,18,6,13.1,-3.9,65,N/A,N/A,3,86.4,47.7,26,41.4,45.7,41,25.2,21.8,4,94,79.3
438,N/A,28049002200,Hinds County,Mississippi,2023,24,22,27,40,27,54,43,-0.9,1,11,40.3,-9.7,62,3.1,4.7,26,77.4,71.1,35,88.8,85.6,93,72.8,89.5,18,26,10,65,27.6,100,9,N/A,N/A,3,-8.7,-59.2,N/A,N/A,N/A,13,46,13,8,20.7,10.6,14,12,16,13,15.1,3.2,11,N/A,N/A,5,86.3,53.3,14,41.5,49,45,25.3,23.3,2,93.9,75.3
439,N/A,28049002200,Hinds County,Mississippi,2024,26,24,28,40,27,54,43,-0.9,1,11,40.3,-9.7,62,3.1,4.7,26,77.4,71.1,35,88.8,85.6,93,72.8,89.5,9,4,14,4,-4.9,-18.8,4,N/A,N/A,3,-8.7,-59.2,N/A,N/A,N/A,13,46,13,16,1.1,0.4,28,40,16,13,15.1,3.2,66,N/A,N/A,5,86.3,53.3,14,41.5,49,45,25.3,23.3,2,93.9,75.3
440,N/A,28049010808,Hinds County,Mississippi,2017,51,56,46,44,56,32,42,1.5,-1.6,69,-1.2,17.2,22,3.1,0.9,18,76.5,68.8,49,78.6,78.2,37,74.1,69.4,62,70,53,63,4.1,23.5,67,N/A,N/A,80,4.5,81.5,72,4.2,6.1,67,48,65,21,20.3,14.6,48,42,54,79,3,25.2,4,N/A,N/A,53,83.7,84.7,32,41.4,44.3,88,23.1,42.2,44,90,89
441,N/A,28049010808,Hinds County,Mississippi,2018,50,52,47,44,54,35,46,1.4,-0.5,63,3.1,17,22,3.1,0.9,24,77.1,71.3,49,78.6,78.2,46,73.8,72.4,52,49,54,63,4.1,23.5,66,N/A,N/A,18,0,-34.7,72,4.2,6.1,69,48,66,21,20.3,14.6,52,52,53,77,5.1,23,28,N/A,N/A,50,84,83.9,32,41.6,44.4,88,22.9,41.3,43,91.2,90.1
442,N/A,28049010808,Hinds County,Mississippi,2019,54,60,48,41,46,36,42,1.2,-1.7,50,10.8,12.4,22,3.1,0.9,25,77.5,72.1,48,79.7,79.1,48,73.6,72.9,62,70,53,69,13.3,57.1,68,N/A,N/A,72,6.6,31.2,72,4.2,6.1,67,48,64,21,20.3,14.6,60,64,56,63,8.3,14,65,N/A,N/A,47,84.4,83.2,50,41.7,41.8,87,22.9,41,39,92.3,90.7
443,N/A,28049010808,Hinds County,Mississippi,2020,40,31,49,34,33,35,38,1,-3,28,17.5,-4,22,3.1,0.9,26,77.8,72.6,50,80.8,80.8,43,73,70.6,46,38,55,10,6.7,-9.1,51,N/A,N/A,54,7.4,11.9,84,3.6,6.7,62,48,59,20,20.6,14.8,40,23,57,36,11.1,6.5,10,N/A,N/A,41,84.9,81.6,68,41.8,39.3,89,23,42.6,30,93.2,90.1
